      Shortage Reports,
      Report ID,DIN,Report Type,Brand Name,Company Name,Common or Proper Name,Ingredient Name,Drug Strength,Packaging Size,Drug Route,Shortage Status,Dosage Form,ATC Code,ATC Description,Anticipated Shortage Start Date,Shortage Start Date,Estimated Shortage End Date,Actual Shortage End Date,Reason,Date Created,
      1181,02352044,Shortage,ADACEL-POLIO,SANOFI PASTEUR LIMITED,Tetanus Toxoid Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine Adsorbed Combined with Inactivated Poliomyelitis Vaccine,INACTIVATED POLIOMYELITIS VACCINE PERTACTIN FILAMENTOUS HAEMAGGLUTININ PERTUSSIS TOXOID FIMBRIAE TYPES 2 AND 3 INACTIVATED POLIOMYELITIS VACCINE INACTIVATED POLIOMYELITIS VACCINE TETANUS TOXOID DIPHTHERIA TOXOID,8UNIT 3MCG 5MCG 2.5MCG 5MCG 32UNIT 40UNIT 5LF 2LF,10 x 0.5 mL syringes / 10 seringues de 05 mL,INTRAMUSCULAR,active_confirmed,SUSPENSION,J07CA,BACTERIAL AND VIRAL VACCINES COMBINED,2016-06-22,2016-06-22,,,Disruption of the manufacture of the drug.,2017-03-13,
      907,00326577,Shortage,ADASEPT ACNE GEL,ODAN LABORATORIES LTD,Acne Treatment Gel,TRICLOSAN SODIUM THIOSULFATE SALICYLIC ACID,0.5% 8% 2%,15 g,TOPICAL,active_confirmed,LOTION,D02,EMOLLIENTS AND PROTECTIVES,,2016-04-15,,,Disruption of the manufacture of the drug.,2017-03-13,
      29048,02267659,Shortage,ADENOSINE INJECTION,FRESENIUS KABI CANADA LTD,Adenosine Injection,ADENOSINE,3MG,3mg/mL 2mL,INTRAVENOUS,active_confirmed,SOLUTION,C01EB10,OTHER CARDIAC PREPARATIONS,,2017-11-10,2018-01-05,,Disruption of the manufacture of the drug.,2017-11-13,
      32385,00155357,Shortage,ADRENALIN CHLORIDE SOL 1:1000 AMP,ERFA CANADA 2012 INC,EPINEPHRINE,EPINEPHRINE,1MG,pack of 10,INTRAMUSCULARINTRAVENOUSSUBCUTANEOUS,active_confirmed,SOLUTION,C01CA24,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,,2017-12-06,2018-01-26,,Other (Please describe in comments),2017-12-11,
      17440,02240836,Shortage,ADVAIR 250 DISKUS,GLAXOSMITHKLINE INC,fluticasone propionate and salmeterol inhalation powder,SALMETEROL FLUTICASONE PROPIONATE,50MCG 250MCG,1x60 doses,INHALATION,resolved,POWDER,R03AK,ADRENERGICS INHALANTS,,2017-08-08,2017-08-28,2017-08-14,Delay in shipping of the drug.,2017-07-28,
      11909,02240836,Shortage,ADVAIR 250 DISKUS,GLAXOSMITHKLINE INC,Fluticasone propionate and salmeterol inhalation powder,SALMETEROL FLUTICASONE PROPIONATE,50MCG 250MCG,1x28 doses,INHALATION,resolved,POWDER,R03AK,ADRENERGICS INHALANTS,,2017-05-31,2017-07-11,2017-07-06,Disruption of the manufacture of the drug.,2017-06-05,
      16538,02240837,Shortage,ADVAIR 500 DISKUS,GLAXOSMITHKLINE INC,fluticasone propionate and salmeterol inhalation powder,SALMETEROL FLUTICASONE PROPIONATE,50MCG 500MCG,1x28 doses,INHALATION,resolved,POWDER,R03AK,ADRENERGICS INHALANTS,,2017-07-17,2017-08-14,2017-08-03,Delay in shipping of the drug.,2017-07-20,
      20982,00035076,Shortage,ALCAINE,NOVARTIS PHARMACEUTICALS CANADA INC,ALCAINE 0.5 SOLN 15ML,PROXYMETACAINE HYDROCHLORIDE,0.5%,15ML,OPHTHALMIC,resolved,DROPS,S01HA,LOCAL ANESTHETICS,,2017-08-25,2017-10-04,2017-10-10,Delay in shipping of the drug.,2017-09-05,
      1416,00180408,Shortage,ALDACTAZIDE 25,PFIZER CANADA INC,ALDACTAZIDE 25,HYDROCHLOROTHIAZIDE SPIRONOLACTONE,25MG 25MG,BOTTLE/BOUTEILLE (100),ORAL,active_confirmed,TABLET,C03EA,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMB,,2017-07-28,2018-03-15,,Other (Please describe in comments),2017-03-13,
      27679,00594377,Shortage,ALDACTAZIDE 50,PFIZER CANADA INC,ALDACTAZIDE,HYDROCHLOROTHIAZIDE SPIRONOLACTONE,50MG 50MG,100 TAB/BTL,ORAL,active_confirmed,TABLET,C03EA01,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMB,,2017-11-08,2018-02-26,,Disruption of the manufacture of the drug.,2017-11-01,
      21750,00285455,Shortage,ALDACTONE 100 MG,PFIZER CANADA INC,ALDACTONE,SPIRONOLACTONE,100MG,100 tabs BTL,ORAL,active_confirmed,TABLET,C03DA,POTASSIUM-SPARING AGENTS,,2017-11-30,2018-01-08,,Demand increase for the drug.,2017-09-08,
      24674,00028606,Shortage,ALDACTONE 25 MG,PFIZER CANADA INC,ALDACTONE,SPIRONOLACTONE,25MG,100&amp;#039;s,ORAL,active_confirmed,TABLET,C03DA01,POTASSIUM-SPARING AGENTS,,2017-10-16,2018-01-08,,Demand increase for the drug.,2017-10-06,
      1637,02239505,Shortage,ALDARA P,VALEANT CANADA LP/VALEANT CANADA S.E.C.,IMIQUIMOD Cream,IMIQUIMOD,5 %,5.075g,Topical,avoided_shortage,Cream,D06BB,CHEMOTHERAPEUTICS FOR TOPICAL USE,2017-03-16,2017-02-16,2017-03-16,2017-03-15,Disruption of the manufacture of the drug.,2017-03-13,
      7593,02239505,Shortage,ALDARA P,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALDARA P,IMIQUIMOD,5%,CREAM,TOPICAL,resolved,CREAM,D06BB,CHEMOTHERAPEUTICS FOR TOPICAL USE,,2017-04-20,2017-05-12,2017-08-24,Delay in shipping of the drug.,2017-04-21,
      24052,02239505,Shortage,ALDARA P,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALDARA P,IMIQUIMOD,5%,N/A,TOPICAL,active_confirmed,CREAM,D06BB,CHEMOTHERAPEUTICS FOR TOPICAL USE,2017-10-27,,2017-11-03,,Other (Please describe in comments),2017-10-02,
      28166,02299712,Shortage,ALENDRONATE,SIVEM PHARMACEUTICALS ULC,ALENDRONATE,ALENDRONIC ACID,70MG,4,ORAL,active_confirmed,TABLET,M05BA04,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,,2017-07-03,,,Other (Please describe in comments),2017-11-06,
      28174,02299712,Shortage,ALENDRONATE,SIVEM PHARMACEUTICALS ULC,ALENDRONATE,ALENDRONIC ACID,70MG,100,ORAL,active_confirmed,TABLET,M05BA04,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,,2017-07-03,,,Other (Please describe in comments),2017-11-06,
      12091,02352966,Shortage,ALENDRONATE,SANIS HEALTH INC,ALENDRONATE TABS,ALENDRONIC ACID,70MG,4&amp;#039;s and 100&amp;#039;s,ORAL,active_confirmed,TABLET,M05BA,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2017-06-12,2017-06-15,2018-03-31,,Disruption of the manufacture of the drug.,2017-06-06,
      21985,02352966,Shortage,ALENDRONATE,SANIS HEALTH INC,ALENDRONATE TABS,ALENDRONIC ACID,70MG,4 100,ORAL,active_confirmed,TABLET,M05BA,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2017-06-12,2017-06-15,2018-03-31,,Disruption of the manufacture of the drug.,2017-09-13,
      8996,02087286,Shortage,ALKERAN,ASPEN PHARMACARE CANADA INC.,Alkeran Injection / Melphalan,MELPHALAN BUFFER SOLUTION,50MG 10ML,1 vial,INTRAVENOUSINTRA-ARTERIAL,resolved,KITPOWDER FOR SOLUTIONSOLUTION,L01AA,ALKYLATINGAGENTS,2017-06-01,,2017-06-19,2017-06-16,Delay in shipping of the drug.,2017-05-04,
      4023,02382067,Shortage,ALLERJECT,KALEO INC,EPINEPHRINE SOLUTION FOR INJECTION USP 1:1000,EPINEPHRINE,0.3MG,2 UNITS/1 CARTON,INTRAMUSCULAR,active_confirmed,SOLUTION,C01CA,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,2017-03-23,2017-03-23,,,Disruption of the manufacture of the drug.,2017-03-23,
      4027,02382059,Shortage,ALLERJECT,KALEO INC,EPINEPHRINE SOLUTION FOR INJECTION USP 1:1000,EPINEPHRINE,0.15MG,2 UNITS/1CARTON,INTRAMUSCULAR,active_confirmed,SOLUTION,C01CA,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,2017-03-23,2017-03-23,,,Disruption of the manufacture of the drug.,2017-03-23,
      14180,02424029,Shortage,ALMOTRIPTAN,PRO DOC LIMITEE,ALMOTRIPTAN,ALMOTRIPTAN,12.5MG,6,ORAL,resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,,2017-07-04,,2017-09-22,Delay in shipping of the drug.,2017-06-28,
      22982,02381710,Shortage,ALOXI,PURDUE PHARMA,Aloxi Injection,,,0.25 mg/5 mL,,resolved,,,,2017-09-21,2017-09-21,2017-10-30,2017-10-23,Disruption of the manufacture of the drug.,2017-09-21,
      21851,01908189,Shortage,ALPRAZOLAM-0.25,PRO DOC LIMITEE,ALPRAZOLAM,ALPRAZOLAM,.25MG,100,ORAL,resolved,TABLET,N05BA,ANXIOLYTICS,,2017-09-11,,2017-11-02,Delay in shipping of the drug.,2017-09-11,
      6454,02320924,Shortage,ALREX,BAUSCH &amp;amp; LOMB INC,ALREX,LOTEPREDNOL ETABONATE,0.2%,-,OPHTHALMIC,resolved,SUSPENSION,S01BA,ANTIINFLAMMATORY AGENTS,2017-05-31,,2017-06-07,2017-07-14,Other (Please describe in comments),2017-04-11,
      19723,02283158,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,12.5MG 5MG,NA,ORAL,resolved,TABLET,C09BA,ACE INHIBITORS COMBINATIONS,,2017-08-17,2017-10-31,2017-11-23,Other (Please describe in comments),2017-08-17,
      19730,02283182,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,25.0MG 10.0MG,na,ORAL,resolved,TABLET,C09BA,ACE INHIBITORS COMBINATIONS,2017-08-16,,2017-10-31,2017-09-06,Other (Please describe in comments),2017-08-17,
      19733,02283166,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,12.5MG 10.0MG,na,ORAL,resolved,TABLET,C09BA,ACE INHIBITORS COMBINATIONS,,2017-08-16,2017-10-31,2017-11-21,Other (Please describe in comments),2017-08-17,
      19736,02283131,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,12.5MG 2.5MG,na,ORAL,active_confirmed,TABLET,C09BA,ACE INHIBITORS COMBINATIONS,,2017-08-16,2017-10-31,,Other (Please describe in comments),2017-08-17,
      11351,02283174,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,25.0MG 5.0MG,NA,ORAL,resolved,TABLET,C09BA,ACE INHIBITORS COMBINATIONS,,2017-05-26,2017-07-15,2017-09-01,Demand increase for the drug.,2017-05-26,
      26483,02283174,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,25.0MG 5.0MG,na,ORAL,active_confirmed,TABLET,C09BA05,ACE INHIBITORS COMBINATIONS,,2017-10-20,2018-01-31,,Other (Please describe in comments),2017-10-20,
      32249,02283166,Shortage,ALTACE HCT,VALEANT CANADA LP/VALEANT CANADA S.E.C.,ALTACE HCT,HYDROCHLOROTHIAZIDE RAMIPRIL,12.5MG 10.0MG,na,ORAL,active_confirmed,TABLET,C09BA05,ACE INHIBITORS COMBINATIONS,,2017-12-07,2018-01-31,,Other (Please describe in comments),2017-12-08,
      22634,02285614,Shortage,ALVESCO,ASTRAZENECA CANADA INC,ciclesonide,CICLESONIDE,200MCG,120 doses,INHALATION,avoided_shortage,AEROSOL METERED DOSE,R03BA,OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES INHALANTS,2017-10-06,,2017-10-20,2017-10-02,Disruption of the manufacture of the drug.,2017-09-19,
      31479,02245272,Shortage,AMARYL,SANOFI-AVENTIS CANADA INC,Amaryl 1mg,GLIMEPIRIDE,1MG,30.s,ORAL,resolved,TABLET,A10BB12,BLOOD GLUCOSE LOWERING DRUGS EXCL. INSULINS,,2017-11-28,2017-12-08,2017-12-15,Other (Please describe in comments),2017-12-01,
      12800,02237820,Shortage,AMERGE,GLAXOSMITHKLINE INC,naratriptan hydrochloride tablets,NARATRIPTAN,1MG,2&amp;#039;s,ORAL,resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,,2017-06-26,2017-08-23,2017-08-17,Demand increase for the drug.,2017-06-15,
      2581,02237821,Shortage,AMERGE,GLAXOSMITHKLINE INC,Naratriptan hydrochloride tablet,NARATRIPTAN,2.5MG,6&amp;#039;s,ORAL,resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,,2017-03-02,2017-05-15,2017-05-11,Disruption of the manufacture of the drug.,2017-03-14,
      18730,02237821,Shortage,AMERGE,GLAXOSMITHKLINE INC,naratriptan hydrochloride tablets,NARATRIPTAN,2.5MG,6&amp;#039;s,ORAL,resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,,2017-09-15,2017-11-22,2017-11-14,Shortage of an active ingredient.,2017-08-10,
      30577,02237820,Shortage,AMERGE,GLAXOSMITHKLINE INC,naratriptan hydrochloride tablets,NARATRIPTAN,1MG,2&amp;#039;s,ORAL,active_confirmed,TABLET,N02CC02,ANTIMIGRAINE PREPARATIONS,,2018-01-04,2018-03-15,,Demand increase for the drug.,2017-11-24,
      19872,00582662,Shortage,AMINOPHYLLINE INJ 25MG/ML,OMEGA LABORATORIES LTD,AMINOPHYLLINE INJ 25MG/ML,AMINOPHYLLINE,25MG,10 X 10mL vial,INTRAVENOUS,active_confirmed,SOLUTION,R03DA,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2017-06-25,2017-06-25,2018-01-31,,Disruption of the manufacture of the drug.,2017-08-18,
      19903,00582654,Shortage,AMINOPHYLLINE INJ 50MG/ML,OMEGA LABORATORIES LTD,AMINOPHYLLINE INJECTION,AMINOPHYLLINE,50MG,10ML,INTRAVENOUS,active_confirmed,SOLUTION,R03DA,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2017-10-31,2017-06-28,,,Disruption of the manufacture of the drug.,2017-08-19,
      7647,00497193,Shortage,AMINOPHYLLINE INJECTION 25MG/ML,HOSPIRA HEALTHCARE CORPORATION,AMINOPHYLLINE,AMINOPHYLLINE,25MG,25x10mL,INTRAVENOUS,resolved,SOLUTION,R03DA,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2017-05-29,,2017-07-11,2017-07-11,Disruption of the manufacture of the drug.,2017-04-24,
      34014,00497193,Shortage,AMINOPHYLLINE INJECTION USP,PFIZER CANADA INC,Aminophylline,AMINOPHYLLINE,25MG,25x10mL,INTRAVENOUS,anticipated_shortage,SOLUTION,R03DA05,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2018-04-20,,2018-05-28,,Disruption of the manufacture of the drug.,2017-12-20,
      15451,02242325,Shortage,AMIODARONE HYDROCHLORIDE FOR INJECTION,SANDOZ CANADA INCORPORATED,AMIODARONE,AMIODARONE HYDROCHLORIDE,50MG,9ML VIAL,INTRAVENOUS,resolved,LIQUID,C01BD,ANTIARRHYTHMICS CLASS I AND III,2017-08-01,,2017-08-18,2017-08-18,Delay in shipping of the drug.,2017-07-11,
      2515,02242325,Shortage,AMIODARONE HYDROCHLORIDE FOR INJECTION,SANDOZ CANADA INCORPORATED,AMIODARONE,AMIODARONE HYDROCHLORIDE,50MG,18ML,INTRAVENOUS,resolved,LIQUID,C01BD,ANTIARRHYTHMICS CLASS I AND III,2017-03-14,,2017-09-21,2017-10-16,Disruption of the manufacture of the drug.,2017-03-14,
      2315,02326817,Shortage,AMLODIPINE,PRO DOC LIMITEE,AMLODIPINE,AMLODIPINE,10.0MG,500,ORAL,resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-03-14,,2017-05-24,Delay in shipping of the drug.,2017-03-14,
      2336,02326795,Shortage,AMLODIPINE,PRO DOC LIMITEE,AMLODIPINE,AMLODIPINE,2.5MG,100,ORAL,resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-03-29,,2017-05-24,Delay in shipping of the drug.,2017-03-14,
      2354,02331292,Shortage,AMLODIPINE,SANIS HEALTH INC,AMLODIPINE TABS,AMLODIPINE,10MG,250,ORAL,resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-02-23,2017-08-31,2017-08-11,Shortage of an active ingredient.,2017-03-14,
      2367,02331284,Shortage,AMLODIPINE,SANIS HEALTH INC,AMLODIPINE TABS,AMLODIPINE,5MG,500,ORAL,resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-02-23,2017-08-31,2017-08-18,Shortage of an active ingredient.,2017-03-14,
      4693,02326809,Shortage,AMLODIPINE,PRO DOC LIMITEE,AMLODIPINE,AMLODIPINE,5.0MG,500,ORAL,resolved,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-03-29,,2017-06-09,Other (Please describe in comments),2017-03-29,
      13144,02401509,Shortage,AMOXICILLIN CAPSULES,SIVEM PHARMACEUTICALS ULC,AMOXICILLIN,AMOXICILLIN,500MG,500,ORAL,resolved,CAPSULE,J01CA,BETA-LACTAM ANTIBACTERIALS PENICILLINS,2017-06-16,,2017-07-03,2017-07-16,Delay in shipping of the drug.,2017-06-16,
      2473,00582212,Shortage,AMSA PD INJ 50MG/ML,ERFA CANADA 2012 INC,Amsa PD INJ,Amsacrine,50 mg,Vial,Injection,active_confirmed,Liquid,L01XX,OTHER ANTINEOPLASTIC AGENTS,2014-07-21,2014-07-21,,,Requirements related to complying with good manufacturing practices.,2017-03-14,
      13478,02221861,Shortage,ANANDRON,SANOFI-AVENTIS CANADA INC,Nilutamide,NILUTAMIDE,50MG,90,ORAL,resolved,TABLET,L02BB,HORMONE ANTAGONISTS AND RELATED AGENTS,2017-06-20,2017-06-20,2017-06-26,2017-06-29,Other (Please describe in comments),2017-06-21,
      22286,02245346,Shortage,ANDROGEL,BGP PHARMA ULC,ANDROGEL,TESTOSTERONE,1%,30,TOPICAL,resolved,GEL,G03BA,ANDROGENS,,2017-11-03,,2017-11-17,Delay in shipping of the drug.,2017-09-18,
      13912,02245345,Shortage,ANDROGEL,BGP PHARMA ULC,ANDROGEL,TESTOSTERONE,1%,30,TOPICAL,resolved,GEL,G03BA,ANDROGENS,,2017-07-12,,2017-07-14,Disruption of the manufacture of the drug.,2017-06-26,
      15737,02245345,Shortage,ANDROGEL,BGP PHARMA ULC,ANDROGEL,TESTOSTERONE,1%,30,TOPICAL,resolved,GEL,G03BA,ANDROGENS,2017-08-01,2017-08-08,,2017-08-18,Disruption of the manufacture of the drug.,2017-07-14,
      32424,02245346,Shortage,ANDROGEL,BGP PHARMA ULC,ANDROGEL,TESTOSTERONE,1%,5g sachet 30 units,TOPICAL,anticipated_shortage,GEL,G03BA03,ANDROGENS,2018-01-19,,2018-02-02,,Delay in shipping of the drug.,2017-12-11,
      28364,02245345,Shortage,ANDROGEL,BGP PHARMA ULC,ANDROGEL,TESTOSTERONE,1%,2.5 g 30 sachet,TOPICAL,resolved,GEL,G03BA03,ANDROGENS,,2017-11-28,,2018-01-04,Delay in shipping of the drug.,2017-11-06,
      31812,00544981,Shortage,APO ACETAMINOPHEN TAB 325MG,APOTEX INC,ACETAMINOPHEN,ACETAMINOPHEN,325MG,1000 BTL,ORAL,active_confirmed,TABLET,N02BE01,OTHER ANALGESICS AND ANTIPYRETICS,,2017-12-04,2018-02-09,,Disruption of the manufacture of the drug.,2017-12-05,
      701,00545007,Shortage,APO ACETAMINOPHEN TAB 500MG,APOTEX INC,ACETAMINOPHEN,ACETAMINOPHEN,500MG,100 BLS,ORAL,resolved,TABLET,N02BE,OTHER ANALGESICS AND ANTIPYRETICS,2017-06-30,2017-06-23,2017-09-29,2017-10-06,Disruption of the manufacture of the drug.,2017-03-12,
      19582,00603279,Shortage,APO AMPI CAPSULES 250MG,APOTEX INC,AMPICILLIN,AMPICILLIN,250MG,100 BTL &amp;amp; 1000 BTL,ORAL,active_confirmed,CAPSULE,J01CA,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-16,
      19589,00603295,Shortage,APO AMPI CAPSULES 500MG,APOTEX INC,AMPICILLIN,AMPICILLIN,500MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,CAPSULE,J01CA,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-16,
      19578,00603260,Shortage,APO AMPI LIQ 125MG/5ML,APOTEX INC,AMPICILLIN,AMPICILLIN,125MG,60/100/150 ML,ORAL,active_confirmed,LIQUID,J01CA,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-16,
      19586,00603287,Shortage,APO AMPI LIQ 250MG/5ML,APOTEX INC,AMPICILLIN,AMPICILLIN,250MG,60/100/150 ML,ORAL,active_confirmed,LIQUID,J01CA,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-16,
      18948,00472468,Shortage,APO ASA TAB 325MG,APOTEX INC,ASA,ACETYLSALICYLIC ACID,325MG,100 BTL &amp;amp; 500 BTL &amp;amp; 1000 BTL,ORAL,active_confirmed,TABLET,N02BA,OTHER ANALGESICS AND ANTIPYRETICS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      18766,00402699,Shortage,APO CARBAMAZEPINE TAB 200MG,APOTEX INC,CARBAMAZEPINE,CARBAMAZEPINE,200MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,N03AF,ANTIEPILEPTICS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-11,
      18757,00360287,Shortage,APO CHLORTHALIDONE TAB 100MG,APOTEX INC,CHLORTHALIDONE,CHLORTHALIDONE,100MG,100 BTL,ORAL,active_confirmed,TABLET,C03BA,LOW-CEILING DIURETICS EXCL THIAZIDES,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-11,
      14163,00487872,Shortage,APO CIMETIDINE TAB 300MG,APOTEX INC,CIMETIDINE,CIMETIDINE,300MG,100 BTL,ORAL,resolved,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2017-08-15,2017-07-17,2017-08-31,2017-08-18,Disruption of the manufacture of the drug.,2017-06-28,
      93,00487872,Shortage,APO CIMETIDINE TAB 300MG,APOTEX INC,CIMETIDINE,CIMETIDINE,300MG,1000 BTL,ORAL,resolved,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2017-03-01,2017-06-09,2017-06-07,Disruption of the manufacture of the drug.,2017-03-10,
      99,00600059,Shortage,APO CIMETIDINE TAB 400MG,APOTEX INC,CIMETIDINE,CIMETIDINE,400MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2015-01-23,,,Disruption of the manufacture of the drug.,2017-03-10,
      104,00600067,Shortage,APO CIMETIDINE TAB 600MG,APOTEX INC,CIMETIDINE,CIMETIDINE,600MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2016-08-23,,,Disruption of the manufacture of the drug.,2017-03-10,
      18970,00618292,Shortage,APO CLOXI CAP 250MG,APOTEX INC,CLOXACILLIN,CLOXACILLIN SODIUM,250MG,100 BTL &amp;amp; 1000 BTL,ORAL,active_confirmed,CAPSULE,J01CF,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      18967,00618284,Shortage,APO CLOXI CAP 500MG,APOTEX INC,CLOXACILLIN,CLOXACILLIN SODIUM,500MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,CAPSULE,J01CF,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      18973,00644633,Shortage,APO CLOXI FOR ORAL SOLN 125MG/5ML,APOTEX INC,CLOXACILLIN,CLOXACILLIN SODIUM,125MG,100 ML/200 ML/60ML,ORAL,active_confirmed,POWDER FOR SOLUTION,J01CF,BETA-LACTAM ANTIBACTERIALS PENICILLINS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      20866,00362158,Shortage,APO DIAZEPAM TAB 5MG,APOTEX INC,DIAZEPAM,DIAZEPAM,5MG,1000 BTL,ORAL,avoided_shortage,TABLET,N05BA,ANXIOLYTICS,2017-10-31,2017-10-25,2017-11-30,2017-10-25,Disruption of the manufacture of the drug.,2017-09-04,
      8587,00362158,Shortage,APO DIAZEPAM TAB 5MG,APOTEX INC,DIAZEPAM,DIAZEPAM,5MG,100 BTL,ORAL,resolved,TABLET,N05BA,ANXIOLYTICS,,2017-05-01,2017-06-26,2017-06-12,Disruption of the manufacture of the drug.,2017-05-02,
      15252,00771376,Shortage,APO DILTIAZ TAB 30MG,APOTEX INC,DILTIAZEM,DILTIAZEM HYDROCHLORIDE,30MG,100 BTL,ORAL,active_confirmed,TABLET,C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2017-07-10,,,Disruption of the manufacture of the drug.,2017-07-11,
      11066,00771384,Shortage,APO DILTIAZ TAB 60MG,APOTEX INC,DILTIAZEM,DILTIAZEM HYDROCHLORIDE,60MG,100 BTL,ORAL,active_confirmed,TABLET,C08DB,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2017-07-31,2017-07-31,,,Disruption of the manufacture of the drug.,2017-05-24,
      3622,00363766,Shortage,APO DIMENHYDRINATE TAB 50MG,APOTEX INC,DIMENHYDRINATE,DIMENHYDRINATE,50MG,1000 BTL,ORAL,resolved,TABLET,R06AA,ANTIHISTAMINES FOR SYSTEMIC USE,,2017-03-20,2017-04-28,2017-04-28,Disruption of the manufacture of the drug.,2017-03-20,
      327,00707570,Shortage,APO FUROSEMIDE TAB 80MG,APOTEX INC,FUROSEMIDE,FUROSEMIDE,80MG,100 BTL,ORAL,resolved,TABLET,C03CA,HIGH-CEILING DIURETICS,,2017-02-27,2017-05-31,2017-05-31,Disruption of the manufacture of the drug.,2017-03-10,
      17237,01913662,Shortage,APO GLYBURIDE TAB 5MG,APOTEX INC,GLYBURIDE,GLYBURIDE,5MG,100 BTL,ORAL,resolved,TABLET,A10BB,BLOOD GLUCOSE LOWERING DRUGS EXCL. INSULINS,2017-09-15,,2017-10-31,2017-10-02,Disruption of the manufacture of the drug.,2017-07-26,
